mgra,msa,taz,nevshuttle_flag,cbshuttle_flag,op_nevshuttle_flag,op_cbshuttle_flag
16727,5,329,0,0,0,2016
16728,5,329,0,0,0,2016
16729,5,329,0,0,0,2016
16730,5,329,0,0,0,2016
16731,5,329,0,0,0,2016
16732,5,329,0,0,0,2016
16733,5,329,0,0,0,2016
16734,5,431,0,0,0,2016
16735,5,431,0,0,0,2016
16736,5,329,0,0,0,2016
16737,5,329,0,0,0,2016
16738,5,486,0,0,0,2016
16739,5,329,0,0,0,2016
16740,5,431,0,0,0,2016
16741,5,486,0,0,0,2016
16742,5,486,0,0,0,2016
16743,5,431,0,0,0,2016
16744,5,486,0,0,0,2016
16745,5,486,0,0,0,2016
16746,5,486,0,0,0,2016
16747,5,486,0,0,0,2016
16748,5,486,0,0,0,2016
16749,5,486,0,0,0,2016
16750,5,300,0,0,0,2016
16751,5,300,0,0,0,2016
16752,5,300,0,0,0,2016
16753,5,300,0,0,0,2016
16754,5,300,0,0,0,2016
16755,5,300,0,0,0,2016
16756,5,300,0,0,0,2016
16757,5,300,0,0,0,2016
16758,5,300,0,0,0,2016
16759,5,342,0,0,0,2016
16760,5,352,0,0,0,2016
16761,5,342,0,0,0,2016
16762,5,353,0,0,0,2016
16763,5,353,0,0,0,2016
16764,5,352,0,0,0,2016
16765,5,352,0,0,0,2016
16766,5,352,0,0,0,2016
16767,5,362,0,0,0,2016
16768,5,353,0,0,0,2016
16769,5,353,0,0,0,2016
16770,5,353,0,0,0,2016
16771,5,353,0,0,0,2016
16772,5,354,0,0,0,2016
16773,5,352,0,0,0,2016
16774,5,338,0,0,0,2016
16775,5,342,0,0,0,2016
16776,5,300,0,0,0,2016
16777,5,300,0,0,0,2016
16778,5,300,0,0,0,2016
16779,5,342,0,0,0,2016
16780,5,342,0,0,0,2016
16781,5,354,0,0,0,2016
16782,5,354,0,0,0,2016
16783,5,352,0,0,0,2016
16784,5,342,0,0,0,2016
16785,5,342,0,0,0,2016
16786,5,354,0,0,0,2016
16787,5,354,0,0,0,2016
16788,5,354,0,0,0,2016
16789,5,353,0,0,0,2016
16790,5,354,0,0,0,2016
16791,5,354,0,0,0,2016
16792,5,342,0,0,0,2016
16793,5,372,0,0,0,2016
16794,5,372,0,0,0,2016
16795,5,372,0,0,0,2016
16796,5,372,0,0,0,2016
16797,5,372,0,0,0,2016
16798,5,375,0,0,0,2016
16799,5,374,0,0,0,2016
16800,5,375,0,0,0,2016
16801,5,376,0,0,0,2016
16802,5,374,0,0,0,2016
16803,5,374,0,0,0,2016
16804,5,375,0,0,0,2016
16805,5,374,0,0,0,2016
16806,5,375,0,0,0,2016
16807,5,376,0,0,0,2016
16808,5,390,0,0,0,2016
16809,5,376,0,0,0,2016
16810,5,372,0,0,0,2016
16811,5,376,0,0,0,2016
16812,5,376,0,0,0,2016
16813,5,390,0,0,0,2016
16814,5,390,0,0,0,2016
16815,5,390,0,0,0,2016
16816,5,390,0,0,0,2016
16817,5,390,0,0,0,2016
16818,5,390,0,0,0,2016
16819,5,390,0,0,0,2016
16820,5,436,0,0,0,2016
16821,5,436,0,0,0,2016
16822,5,436,0,0,0,2016
16823,5,436,0,0,0,2016
16824,5,436,0,0,0,2016
16825,5,433,0,0,0,2016
16826,5,456,0,0,0,2016
16827,5,456,0,0,0,2016
16828,5,456,0,0,0,2016
16829,5,456,0,0,0,2016
16830,5,456,0,0,0,2016
16831,5,415,0,0,0,2016
16832,5,415,0,0,0,2016
16833,5,418,0,0,0,2016
16834,5,418,0,0,0,2016
16835,5,415,0,0,0,2016
16836,5,418,0,0,0,2016
16837,5,418,0,0,0,2016
16838,5,418,0,0,0,2016
16839,5,415,0,0,0,2016
16840,5,433,0,0,0,2016
16841,5,433,0,0,0,2016
16842,5,433,0,0,0,2016
16843,5,433,0,0,0,2016
16844,5,433,0,0,0,2016
16845,5,433,0,0,0,2016
16846,5,438,0,0,0,2016
16847,5,440,0,0,0,2016
16848,5,438,0,0,0,2016
16849,5,433,0,0,0,2016
16850,5,438,0,0,0,2016
16851,5,470,0,0,0,2016
16852,5,470,0,0,0,2016
16853,5,470,0,0,0,2016
16854,5,470,0,0,0,2016
16855,5,470,0,0,0,2016
16856,5,345,0,0,0,2016
16857,5,345,0,0,0,2016
16858,5,360,0,0,0,2016
16859,5,360,0,0,0,2016
16860,5,360,0,0,0,2016
16861,5,386,0,0,0,2016
16862,5,386,0,0,0,2016
16863,5,386,0,0,0,2016
16864,5,386,0,0,0,2016
16865,5,386,0,0,0,2016
16866,5,386,0,0,0,2016
16867,5,389,0,0,0,2016
16868,5,386,0,0,0,2016
16869,5,386,0,0,0,2016
16870,5,386,0,0,0,2016
16871,5,386,0,0,0,2016
16872,5,389,0,0,0,2016
16873,5,476,0,0,0,2016
16874,5,476,0,0,0,2016
16875,5,476,0,0,0,2016
16876,5,389,0,0,0,2016
16877,5,389,0,0,0,2016
16878,5,389,0,0,0,2016
16879,5,389,0,0,0,2016
16880,5,389,0,0,0,2016
16881,5,389,0,0,0,2016
16882,5,389,0,0,0,2016
16883,5,389,0,0,0,2016
16884,5,389,0,0,0,2016
16885,5,389,0,0,0,2016
16886,5,389,0,0,0,2016
16887,5,389,0,0,0,2016
16888,5,389,0,0,0,2016
16889,5,479,0,0,0,2016
16890,5,476,0,0,0,2016
16891,5,476,0,0,0,2016
16892,5,476,0,0,0,2016
16893,5,479,0,0,0,2016
16894,5,249,0,0,0,2016
16895,5,249,0,0,0,2016
16896,5,249,0,0,0,2016
16897,5,249,0,0,0,2016
16898,5,249,0,0,0,2016
16899,5,249,0,0,0,2016
16900,5,274,0,0,0,2016
16901,5,249,0,0,0,2016
16902,5,249,0,0,0,2016
16903,5,249,0,0,0,2016
16904,5,291,0,0,0,2016
16905,5,291,0,0,0,2016
16906,5,249,0,0,0,2016
16907,5,249,0,0,0,2016
16908,5,249,0,0,0,2016
16909,5,298,0,0,0,2016
16910,5,291,0,0,0,2016
16911,5,274,0,0,0,2016
16912,5,298,0,0,0,2016
16913,5,315,0,0,0,2016
16914,5,298,0,0,0,2016
16915,5,291,0,0,0,2016
16916,5,298,0,0,0,2016
16917,5,315,0,0,0,2016
16918,5,315,0,0,0,2016
16919,5,298,0,0,0,2016
16920,5,291,0,0,0,2016
16921,5,298,0,0,0,2016
16922,5,298,0,0,0,2016
16923,5,348,0,0,0,2016
16924,5,291,0,0,0,2016
16925,5,291,0,0,0,2016
16926,5,348,0,0,0,2016
16927,5,348,0,0,0,2016
16928,5,315,0,0,0,2016
16929,5,360,0,0,0,2016
16930,5,348,0,0,0,2016
16931,5,348,0,0,0,2016
16932,5,274,0,0,0,2016
16933,5,360,0,0,0,2016
16934,5,360,0,0,0,2016
16935,5,360,0,0,0,2016
16936,5,360,0,0,0,2016
16937,5,360,0,0,0,2016
16938,5,380,0,0,0,2016
16939,5,380,0,0,0,2016
16940,5,384,0,0,0,2016
16941,5,380,0,0,0,2016
16942,5,384,0,0,0,2016
16943,5,380,0,0,0,2016
16944,5,384,0,0,0,2016
16945,5,380,0,0,0,2016
16946,5,380,0,0,0,2016
16947,5,401,0,0,0,2016
16948,5,401,0,0,0,2016
16949,5,401,0,0,0,2016
16950,5,408,0,0,0,2016
16951,5,408,0,0,0,2016
16952,5,401,0,0,0,2016
16953,5,408,0,0,0,2016
16954,5,401,0,0,0,2016
16955,5,401,0,0,0,2016
16956,5,401,0,0,0,2016
16957,5,360,0,0,0,2016
16958,5,408,0,0,0,2016
16959,5,408,0,0,0,2016
16960,5,407,0,0,0,2016
16961,5,407,0,0,0,2016
16962,5,407,0,0,0,2016
16963,5,472,0,0,0,2016
16964,5,472,0,0,0,2016
16965,5,671,0,0,0,2016
16966,5,671,0,0,0,2016
16967,5,387,0,0,0,2016
16968,5,388,0,0,0,2016
16969,5,388,0,0,0,2016
16970,5,387,0,0,0,2016
16971,5,387,0,0,0,2016
16972,5,472,0,0,0,2016
16973,5,473,0,0,0,2016
16974,5,477,0,0,0,2016
16975,5,472,0,0,0,2016
16976,5,477,0,0,0,2016
16977,5,472,0,0,0,2016
16978,5,473,0,0,0,2016
16979,5,472,0,0,0,2016
16980,5,477,0,0,0,2016
16981,5,472,0,0,0,2016
16982,5,472,0,0,0,2016
16983,5,472,0,0,0,2016
16984,5,472,0,0,0,2016
16985,5,472,0,0,0,2016
16986,5,629,0,0,0,2016
16987,5,629,0,0,0,2016
16988,5,629,0,0,0,2016
16989,5,472,0,0,0,2016
16990,5,629,0,0,0,2016
16991,5,472,0,0,0,2016
16992,5,629,0,0,0,2016
16993,5,629,0,0,0,2016
16994,5,629,0,0,0,2016
16995,5,479,0,0,0,2016
16996,5,479,0,0,0,2016
16997,5,479,0,0,0,2016
16998,5,479,0,0,0,2016
16999,5,479,0,0,0,2016
17000,5,479,0,0,0,2016
17001,5,479,0,0,0,2016
17002,5,479,0,0,0,2016
17003,5,479,0,0,0,2016
17004,5,479,0,0,0,2016
17005,5,288,0,0,0,2016
17006,5,288,0,0,0,2016
17007,5,288,0,0,0,2016
17008,5,288,0,0,0,2016
17009,5,288,0,0,0,2016
17010,5,288,0,0,0,2016
17011,5,288,0,0,0,2016
17012,5,288,0,0,0,2016
17013,5,288,0,0,0,2016
17014,5,288,0,0,0,2016
17015,5,476,0,0,0,2016
17016,5,476,0,0,0,2016
17017,5,476,0,0,0,2016
17018,5,476,0,0,0,2016
17019,5,476,0,0,0,2016
17020,5,476,0,0,0,2016
17021,5,476,0,0,0,2016
17022,5,476,0,0,0,2016
17023,5,500,0,0,0,2016
17024,5,476,0,0,0,2016
17025,5,476,0,0,0,2016
17026,5,500,0,0,0,2016
17027,5,500,0,0,0,2016
17028,5,556,0,0,0,2016
17029,5,500,0,0,0,2016
17030,5,479,0,0,0,2016
17031,5,500,0,0,0,2016
17032,5,556,0,0,0,2016
17033,5,500,0,0,0,2016
17034,5,556,0,0,0,2016
17035,5,479,0,0,0,2016
17036,5,479,0,0,0,2016
17037,5,556,0,0,0,2016
17038,5,500,0,0,0,2016
17039,5,500,0,0,0,2016
17040,4,330,0,0,0,2016
17041,4,330,0,0,0,2016
17042,4,330,0,0,0,2016
17043,4,330,0,0,0,2016
17044,4,330,0,0,0,2016
17045,4,359,0,0,0,2016
17046,4,359,0,0,0,2016
17047,4,350,0,0,0,2016
17048,4,350,0,0,0,2016
17049,4,364,0,0,0,2016
17050,4,364,0,0,0,2016
17051,4,364,0,0,0,2016
17052,4,381,0,0,0,2016
17053,4,359,0,0,0,2016
17054,4,364,0,0,0,2016
17055,4,364,0,0,0,2016
17056,4,364,0,0,0,2016
17057,4,364,0,0,0,2016
17058,4,364,0,0,0,2016
17059,4,381,0,0,0,2016
17060,4,381,0,0,0,2016
17061,4,381,0,0,0,2016
17062,4,381,0,0,0,2016
17063,4,320,0,0,0,2016
17064,4,330,0,0,0,2016
17065,4,320,0,0,0,2016
17066,4,320,0,0,0,2016
17067,4,320,0,0,0,2016
17068,4,350,0,0,0,2016
17069,4,350,0,0,0,2016
17070,4,350,0,0,0,2016
17071,4,359,0,0,0,2016
17072,4,350,0,0,0,2016
17073,4,359,0,0,0,2016
17074,4,359,0,0,0,2016
17075,4,359,0,0,0,2016
17076,4,359,0,0,0,2016
17077,4,359,0,0,0,2016
17078,4,425,0,0,0,2016
17079,4,425,0,0,0,2016
17080,4,425,0,0,0,2016
17081,4,425,0,0,0,2016
17082,4,395,0,0,0,2016
17083,4,400,0,0,0,2016
17084,4,395,0,0,0,2016
17085,4,400,0,0,0,2016
17086,4,400,0,0,0,2016
17087,4,400,0,0,0,2016
17088,4,444,0,0,0,2016
17089,4,395,0,0,0,2016
17090,4,395,0,0,0,2016
17091,4,444,0,0,0,2016
17092,4,444,0,0,0,2016
17093,4,444,0,0,0,2016
17094,4,395,0,0,0,2016
17095,4,396,0,0,0,2016
17096,4,396,0,0,0,2016
17097,4,396,0,0,0,2016
17098,4,396,0,0,0,2016
17099,4,396,0,0,0,2016
17100,4,396,0,0,0,2016
17101,4,395,0,0,0,2016
17102,4,395,0,0,0,2016
17103,4,405,0,0,0,2016
17104,4,395,0,0,0,2016
17105,4,405,0,0,0,2016
17106,4,405,0,0,0,2016
17107,4,395,0,0,0,2016
17108,4,405,0,0,0,2016
17109,4,405,0,0,0,2016
17110,4,405,0,0,0,2016
17111,4,405,0,0,0,2016
17112,4,405,0,0,0,2016
17113,4,395,0,0,0,2016
17114,4,395,0,0,0,2016
17115,4,395,0,0,0,2016
17116,4,307,0,0,0,2016
17117,4,307,0,0,0,2016
17118,4,296,0,0,0,2016
17119,4,305,0,0,0,2016
17120,4,296,0,0,0,2016
17121,4,305,0,0,0,2016
17122,4,296,0,0,0,2016
17123,4,296,0,0,0,2016
17124,4,296,0,0,0,2016
17125,4,338,0,0,0,2016
17126,4,272,0,0,0,2016
17127,4,309,0,0,0,2016
17128,4,272,0,0,0,2016
17129,4,309,0,0,0,2016
17130,4,309,0,0,0,2016
17131,4,309,0,0,0,2016
17132,4,309,0,0,0,2016
17133,4,309,0,0,0,2016
17134,4,346,0,0,0,2016
17135,4,346,0,0,0,2016
17136,4,385,0,0,0,2016
17137,4,385,0,0,0,2016
17138,4,385,0,0,0,2016
17139,4,351,0,0,0,2016
17140,4,367,0,0,0,2016
17141,4,367,0,0,0,2016
17142,4,367,0,0,0,2016
17143,4,367,0,0,0,2016
17144,4,367,0,0,0,2016
17145,4,406,0,0,0,2016
17146,4,406,0,0,0,2016
17147,4,406,0,0,0,2016
17148,4,280,0,0,0,2016
17149,4,280,0,0,0,2016
17150,4,280,0,0,0,2016
17151,4,280,0,0,0,2016
17152,4,296,0,0,0,2016
17153,4,296,0,0,0,2016
17154,4,272,0,0,0,2016
17155,4,272,0,0,0,2016
17156,4,272,0,0,0,2016
17157,5,430,0,0,0,2016
17158,5,471,0,0,0,2016
17159,5,471,0,0,0,2016
17160,5,489,0,0,0,2016
17161,5,489,0,0,0,2016
17162,5,489,0,0,0,2016
17163,5,489,0,0,0,2016
17164,5,489,0,0,0,2016
17165,5,489,0,0,0,2016
17166,5,489,0,0,0,2016
17167,5,423,0,0,0,2016
17168,5,423,0,0,0,2016
17169,5,455,0,0,0,2016
17170,5,455,0,0,0,2016
17171,5,455,0,0,0,2016
17172,5,455,0,0,0,2016
17173,5,455,0,0,0,2016
17174,5,455,0,0,0,2016
17175,5,508,0,0,0,2016
17176,5,508,0,0,0,2016
17177,5,508,0,0,0,2016
17178,5,508,0,0,0,2016
17179,5,508,0,0,0,2016
17180,5,508,0,0,0,2016
17181,5,455,0,0,0,2016
17182,5,455,0,0,0,2016
17183,5,455,0,0,0,2016
17184,5,455,0,0,0,2016
17185,5,455,0,0,0,2016
17186,5,508,0,0,0,2016
17187,5,508,0,0,0,2016
17188,5,455,0,0,0,2016
17189,5,455,0,0,0,2016
17190,5,396,0,0,0,2016
17191,5,427,0,0,0,2016
17192,5,430,0,0,0,2016
17193,5,441,0,0,0,2016
17194,5,441,0,0,0,2016
17195,5,430,0,0,0,2016
17196,5,469,0,0,0,2016
17197,5,469,0,0,0,2016
17198,5,498,0,0,0,2016
17199,5,503,0,0,0,2016
17200,5,498,0,0,0,2016
17201,5,503,0,0,0,2016
17202,5,423,0,0,0,2016
17203,5,423,0,0,0,2016
17204,5,423,0,0,0,2016
17205,5,385,0,0,0,2016
17206,5,419,0,0,0,2016
17207,5,417,0,0,0,2016
17208,5,419,0,0,0,2016
17209,5,426,0,0,0,2016
17210,5,417,0,0,0,2016
17211,5,419,0,0,0,2016
17212,5,419,0,0,0,2016
17213,5,419,0,0,0,2016
17214,5,426,0,0,0,2016
17215,5,417,0,0,0,2016
17216,5,426,0,0,0,2016
17217,5,426,0,0,0,2016
17218,5,432,0,0,0,2016
17219,5,432,0,0,0,2016
17220,5,432,0,0,0,2016
17221,5,417,0,0,0,2016
17222,5,432,0,0,0,2016
17223,5,417,0,0,0,2016
17224,5,432,0,0,0,2016
17225,5,432,0,0,0,2016
17226,5,426,0,0,0,2016
17227,5,432,0,0,0,2016
17228,5,432,0,0,0,2016
17229,5,432,0,0,0,2016
17230,5,432,0,0,0,2016
17231,5,432,0,0,0,2016
17232,5,432,0,0,0,2016
17233,5,534,0,0,0,2016
17234,5,534,0,0,0,2016
17235,5,534,0,0,0,2016
17236,5,534,0,0,0,2016
17237,5,534,0,0,0,2016
17238,5,534,0,0,0,2016
17239,5,534,0,0,0,2016
17240,5,534,0,0,0,2016
17241,5,534,0,0,0,2016
17242,5,534,0,0,0,2016
17243,5,534,0,0,0,2016
17244,5,534,0,0,0,2016
17245,5,534,0,0,0,2016
17246,5,590,0,0,0,2016
17247,5,590,0,0,0,2016
17248,5,590,0,0,0,2016
17249,5,590,0,0,0,2016
17250,5,590,0,0,0,2016
17251,5,590,0,0,0,2016
17252,5,590,0,0,0,2016
17253,5,590,0,0,0,2016
17254,5,600,0,0,0,2016
17255,5,600,0,0,0,2016
17256,5,600,0,0,0,2016
17257,5,600,0,0,0,2016
17258,5,600,0,0,0,2016
17259,5,600,0,0,0,2016
17260,5,600,0,0,0,2016
17261,5,600,0,0,0,2016
17262,5,600,0,0,0,2016
17263,5,600,0,0,0,2016
17264,5,600,0,0,0,2016
17265,5,570,0,0,0,2016
17266,5,570,0,0,0,2016
17267,5,570,0,0,0,2016
17268,5,570,0,0,0,2016
17269,5,570,0,0,0,2016
17270,5,570,0,0,0,2016
17271,5,570,0,0,0,2016
17272,5,570,0,0,0,2016
17273,5,570,0,0,0,2016
17274,5,537,0,0,0,2016
17275,5,537,0,0,0,2016
17276,5,537,0,0,0,2016
17277,5,537,0,0,0,2016
17278,5,579,0,0,0,2016
17279,5,579,0,0,0,2016
17280,5,579,0,0,0,2016
17281,5,579,0,0,0,2016
17282,5,579,0,0,0,2016
17283,5,536,0,0,0,2016
17284,5,536,0,0,0,2016
17285,5,536,0,0,0,2016
17286,5,536,0,0,0,2016
17287,5,536,0,0,0,2016
17288,5,536,0,0,0,2016
17289,5,461,0,0,0,2016
17290,5,467,0,0,0,2016
17291,5,461,0,0,0,2016
17292,5,467,0,0,0,2016
17293,5,461,0,0,0,2016
17294,5,468,0,0,0,2016
17295,5,468,0,0,0,2016
17296,5,468,0,0,0,2016
17297,5,509,0,0,0,2016
17298,5,509,0,0,0,2016
17299,5,515,0,0,0,2016
17300,5,509,0,0,0,2016
17301,5,515,0,0,0,2016
17302,5,515,1,0,2025,2016
17303,5,515,1,0,2025,2016
17304,5,509,0,0,0,2016
17305,5,515,1,0,2025,2016
17306,5,515,1,0,2025,2016
17307,5,480,0,0,0,2016
17308,5,480,0,0,0,2016
17309,5,480,0,0,0,2016
17310,5,480,0,0,0,2016
17311,5,480,0,0,0,2016
17312,5,480,0,0,0,2016
17313,5,516,0,0,0,2016
17314,5,516,0,0,0,2016
17315,5,516,1,0,2025,2016
17316,5,516,1,0,2025,2016
17317,5,516,1,0,2025,2016
17318,5,465,0,0,0,2016
17319,5,465,0,0,0,2016
17320,5,490,0,0,0,2016
17321,5,490,0,0,0,2016
17322,5,490,0,0,0,2016
17323,5,490,0,0,0,2016
17324,5,490,0,0,0,2016
17325,5,490,1,0,2025,2016
17326,5,465,0,0,0,2016
17327,5,465,0,0,0,2016
17328,5,465,0,0,0,2016
17329,5,465,0,0,0,2016
17330,5,490,0,0,0,2016
17331,5,511,0,0,0,2016
17332,5,490,0,0,0,2016
17333,5,490,0,0,0,2016
17334,5,511,0,0,0,2016
17335,5,490,0,0,0,2016
17336,5,490,0,0,0,2016
17337,5,490,0,0,0,2016
17338,5,540,1,0,2025,2016
17339,5,540,1,0,2025,2016
17340,5,540,1,0,2025,2016
17341,5,540,1,0,2025,2016
17342,5,540,1,0,2025,2016
17343,5,532,1,0,2025,2016
17344,5,532,0,0,0,2016
17345,5,532,1,0,2025,2016
17346,5,532,1,0,2025,2016
17347,5,557,1,0,2025,2016
17348,5,532,0,0,0,2016
17349,5,557,1,0,2025,2016
17350,5,557,0,0,0,2016
17351,5,557,0,0,0,2016
17352,5,576,0,0,0,2016
17353,5,576,0,0,0,2016
17354,5,576,0,0,0,2016
17355,5,576,0,0,0,2016
17356,5,576,0,0,0,2016
17357,5,595,0,0,0,2016
17358,5,595,0,0,0,2016
17359,5,595,0,0,0,2016
17360,5,595,0,0,0,2016
17361,5,530,0,0,0,2016
17362,5,547,0,0,0,2016
17363,5,547,1,0,2025,2016
17364,5,547,1,0,2025,2016
17365,5,547,0,0,0,2016
17366,5,530,0,0,0,2016
17367,5,547,1,0,2025,2016
17368,5,558,0,0,0,2016
17369,5,558,0,0,0,2016
17370,5,547,1,0,2025,2016
17371,5,558,0,0,0,2016
17372,5,558,0,0,0,2016
17373,5,578,0,0,0,2016
17374,5,558,0,0,0,2016
17375,5,578,0,0,0,2016
17376,5,578,0,0,0,2016
17377,5,578,0,0,0,2016
17378,5,578,0,0,0,2016
17379,5,538,0,0,0,2016
17380,5,538,0,0,0,2016
17381,5,538,0,0,0,2016
17382,5,538,0,0,0,2016
17383,5,567,0,0,0,2016
17384,5,538,0,0,0,2016
17385,5,567,0,0,0,2016
17386,5,567,0,0,0,2016
17387,5,567,0,0,0,2016
17388,5,567,0,0,0,2016
17389,5,567,0,0,0,2016
17390,5,567,0,0,0,2016
17391,5,567,0,0,0,2016
17392,5,439,0,0,0,2016
17393,5,439,0,0,0,2016
17394,5,447,0,0,0,2016
17395,5,439,0,0,0,2016
17396,5,450,0,0,0,2016
17397,5,447,0,0,0,2016
17398,5,460,0,0,0,2016
17399,5,462,0,0,0,2016
17400,5,462,0,0,0,2016
17401,5,462,0,0,0,2016
17402,5,450,0,0,0,2016
17403,5,450,0,0,0,2016
17404,5,450,0,0,0,2016
17405,5,460,0,0,0,2016
17406,5,483,0,0,0,2016
17407,5,450,0,0,0,2016
17408,5,487,0,0,0,2016
17409,5,483,0,0,0,2016
17410,5,487,0,0,0,2016
17411,5,506,0,0,0,2016
17412,5,506,0,0,0,2016
17413,5,506,0,0,0,2016
17414,5,507,0,0,0,2016
17415,5,487,0,0,0,2016
17416,5,507,0,0,0,2016
17417,5,487,0,0,0,2016
17418,5,506,0,0,0,2016
17419,5,523,0,0,0,2016
17420,5,525,0,0,0,2016
17421,5,487,0,0,0,2016
17422,5,523,0,0,0,2016
17423,5,525,0,0,0,2016
17424,5,523,0,0,0,2016
17425,5,523,0,0,0,2016
17426,5,559,0,0,0,2016
17427,5,559,0,0,0,2016
17428,5,560,0,0,0,2016
17429,5,559,0,0,0,2016
17430,5,560,0,0,0,2016
17431,5,559,0,0,0,2016
17432,5,559,0,0,0,2016
17433,5,559,0,0,0,2016
17434,5,523,0,0,0,2016
17435,5,523,0,0,0,2016
17436,5,523,0,0,0,2016
17437,5,550,0,0,0,2016
17438,5,550,0,0,0,2016
17439,5,550,0,0,0,2016
17440,5,627,0,0,0,2016
17441,5,627,0,0,0,2016
17442,5,586,0,0,0,2016
17443,5,587,0,0,0,2016
17444,5,587,0,0,0,2016
17445,5,587,0,0,0,2016
17446,5,593,0,0,0,2016
17447,5,587,0,0,0,2016
17448,5,610,0,0,0,2016
17449,5,593,0,0,0,2016
17450,5,586,0,0,0,2016
17451,5,587,0,0,0,2016
17452,5,610,0,0,0,2016
17453,5,587,0,0,0,2016
17454,5,593,0,0,0,2016
17455,5,610,0,0,0,2016
17456,5,593,0,0,0,2016
17457,5,593,0,0,0,2016
17458,5,610,0,0,0,2016
17459,5,593,0,0,0,2016
17460,5,517,0,0,0,2016
17461,5,518,0,0,0,2016
17462,5,517,0,0,0,2016
17463,5,517,0,0,0,2016
17464,5,518,0,0,0,2016
17465,5,541,0,0,0,2016
17466,5,517,0,0,0,2016
17467,5,565,0,0,0,2016
17468,5,565,0,0,0,2016
17469,5,583,0,0,0,2016
17470,5,583,0,0,0,2016
17471,5,583,0,0,0,2016
17472,5,628,0,0,0,2016
17473,5,628,0,0,0,2016
17474,5,593,0,0,0,2016
17475,5,628,0,0,0,2016
17476,5,644,0,0,0,2016
17477,5,628,0,0,0,2016
17478,5,665,0,0,0,2016
17479,5,665,0,0,0,2016
17480,5,665,0,0,0,2016
17481,5,541,0,0,0,2016
17482,5,541,0,0,0,2016
17483,5,541,0,0,0,2016
17484,5,517,0,0,0,2016
17485,5,541,0,0,0,2016
17486,5,541,0,0,0,2016
17487,5,541,0,0,0,2016
17488,5,541,0,0,0,2016
17489,5,541,0,0,0,2016
17490,5,638,0,0,0,2016
17491,5,628,0,0,0,2016
17492,5,638,0,0,0,2016
17493,5,638,0,0,0,2016
17494,5,638,0,0,0,2016
17495,5,638,0,0,0,2016
17496,5,633,0,0,0,2016
17497,5,633,0,0,0,2016
17498,5,627,0,0,0,2016
17499,5,650,0,0,0,2016
17500,5,650,0,0,0,2016
17501,5,644,0,0,0,2016
17502,5,644,0,0,0,2016
17503,5,644,0,0,0,2016
17504,5,624,0,0,0,2016
17505,5,619,0,0,0,2016
17506,5,624,0,0,0,2016
17507,5,619,0,0,0,2016
17508,5,619,0,0,0,2016
17509,5,624,0,0,0,2016
17510,5,653,0,0,0,2016
17511,5,653,0,0,0,2016
17512,5,666,0,0,0,2016
17513,5,666,0,0,0,2016
17514,5,677,0,0,0,2016
17515,5,677,0,0,0,2016
17516,5,679,0,0,0,2016
17517,5,667,0,0,0,2016
17518,5,677,0,0,0,2016
17519,5,667,0,0,0,2016
17520,5,669,0,0,0,2016
17521,5,679,0,0,0,2016
17522,5,667,0,0,0,2016
17523,5,667,0,0,0,2016
17524,5,667,0,0,0,2016
17525,5,679,0,0,0,2016
17526,5,679,0,0,0,2016
17527,5,667,0,0,0,2016
17528,5,614,0,0,0,2016
17529,5,614,0,0,0,2016
17530,5,614,0,0,0,2016
17531,5,614,0,0,0,2016
17532,5,614,0,0,0,2016
17533,5,614,0,0,0,2016
17534,5,614,0,0,0,2016
17535,5,614,0,0,0,2016
17536,5,614,0,0,0,2016
17537,5,614,0,0,0,2016
17538,5,619,0,0,0,2016
17539,5,653,0,0,0,2016
17540,5,652,0,0,0,2016
17541,5,653,0,0,0,2016
17542,5,652,0,0,0,2016
17543,5,652,0,0,0,2016
17544,5,653,0,0,0,2016
17545,5,653,0,0,0,2016
17546,5,653,0,0,0,2016
17547,5,652,0,0,0,2016
17548,5,653,0,0,0,2016
17549,5,667,0,0,0,2016
17550,5,613,0,0,0,2016
17551,5,613,0,0,0,2016
17552,5,623,0,0,0,2016
17553,5,613,0,0,0,2016
17554,5,623,0,0,0,2016
17555,5,623,0,0,0,2016
17556,5,613,0,0,0,2016
17557,5,613,0,0,0,2016
17558,5,623,0,0,0,2016
17559,5,623,0,0,0,2016
17560,5,623,0,0,0,2016
17561,5,613,0,0,0,2016
17562,5,623,0,0,0,2016
17563,5,623,0,0,0,2016
17564,5,623,0,0,0,2016
17565,5,623,0,0,0,2016
17566,5,623,0,0,0,2016
17567,5,591,0,0,0,2016
17568,5,602,0,0,0,2016
17569,5,599,0,0,0,2016
17570,5,599,0,0,0,2016
17571,5,599,0,0,0,2016
17572,5,599,0,0,0,2016
17573,5,599,0,0,0,2016
17574,5,599,0,0,0,2016
17575,5,599,0,0,0,2016
17576,5,599,0,0,0,2016
17577,5,642,0,0,0,2016
17578,5,642,0,0,0,2016
17579,5,649,0,0,0,2016
17580,5,649,0,0,0,2016
17581,5,663,0,0,0,2016
17582,5,649,0,0,0,2016
17583,5,663,0,0,0,2016
17584,5,663,0,0,0,2016
17585,5,663,0,0,0,2016
17586,5,655,0,0,0,2016
17587,5,655,0,0,0,2016
17588,5,623,0,0,0,2016
17589,5,655,0,0,0,2016
17590,5,623,0,0,0,2016
17591,5,655,0,0,0,2016
17592,5,623,0,0,0,2016
17593,5,672,0,0,0,2016
17594,5,655,0,0,0,2016
17595,5,623,0,0,0,2016
17596,5,672,0,0,0,2016
